Column1,State,City,Latitude,Longitude,Name,Interest,Google review rating,Entrance Fee in INR
967,Jharkhand,Ranchi,23.3835366,85.3854678,State museum Hotwar,Cultural & Heritage Sites,4.9,0
968,Jharkhand,Ranchi,23.1462515,85.4672203,Dassam falls ,Natural Landscapes & Wildlife,4.9,0
969,Jharkhand,Ranchi,23.3423069,85.6102055,Jonha falls,Natural Landscapes & Wildlife,4.8,0
970,Jharkhand,Ranchi,23.4069545,85.3402327,Ranchi science centre,"Arts, Science & Literature Attractions",3.9,100
971,Bihar,Bodh Gaya,24.6959222,84.9914193,Mahabodhi Temple,Religious & Spiritual Pilgrimages,3.9,0
972,Bihar,Bodh Gaya,25.9644427,85.2722472,Thai monastery,Religious & Spiritual Pilgrimages,3.9,0
973,Bihar,Bodh Gaya,24.6903883,84.9819433,Great Buddha statue,Sightseeing & Exploration,3.9,0
974,Bihar,Bodh Gaya,25.9644427,85.2722472,Bodhi tree,Religious & Spiritual Pilgrimages,4,0
975,Bihar,Bodh Gaya,25.9644427,85.2722472,Indosan Nippon Japanese temple,Religious & Spiritual Pilgrimages,4,0
976,Bihar,Bodh Gaya,24.7367013,85.0474977,Dungeshwari cave temple,Religious & Spiritual Pilgrimages,4.8,0
977,Bihar,Bodh Gaya,24.6949135,84.9874413,Bodh gaya archaelogical museum,Cultural & Heritage Sites,4.5,40
978,Bihar,Bodh Gaya,24.6806441,84.9926622,Muchalinda lake,Natural Landscapes & Wildlife,4.7,0
979,Bihar,Patna,25.612727,85.1332734,Patna museum,Cultural & Heritage Sites,4.5,10
980,Bihar,Patna,25.9644427,85.2722472,Buddha memorial park,Religious & Spiritual Pilgrimages,4.9,0
981,Bihar,Patna,25.6164189,85.1411084,Srikrishna science centre,"Arts, Science & Literature Attractions",4.8,0
982,Bihar,Patna,25.5997345,85.0971767,Sanjay Gandhi Biological Park,Natural Landscapes & Wildlife,3.94,30
983,Bihar,Patna,25.5960503,85.2299561,Takhat Shri Harimandir Ji Patna Sahib,Religious & Spiritual Pilgrimages,4,0
984,Bihar,Patna,25.6067139,85.1361502,Budhha Smriti Park,Sightseeing & Exploration,4,0
985,Haryana,Gurugram,28.4678664,77.0688866,Kingdom of Dreams,Adventure & Outdoor Activities,3.8,500
986,Haryana,Gurugram,28.505504,77.095956,Ambience Mall,Shopping & Markets,3.9,0
987,Haryana,Gurugram,28.4710811,77.0454144,Shopping at HUDA marjet Sector 14,Shopping & Markets,4.2,0
988,Haryana,Gurugram,28.4652778,77.0269326,Shopping at Sadar bazaar Sector 12A,Shopping & Markets,4.6,0
989,Haryana,Gurugram,29.0587757,76.085601,Wet N Wild water park,Adventure & Outdoor Activities,4.2,600
990,Haryana,Gurugram,29.0587757,76.085601,Go-karting at Link road,Adventure & Outdoor Activities,4.9,0
991,Haryana,Gurugram,28.505504,77.095956,Ice skating at Ambience mall,Adventure & Outdoor Activities,4.4,1000
992,Haryana,Gurugram,29.0587757,76.085601,Camp tikkling,Adventure & Outdoor Activities,4.8,5000
993,Haryana,Gurugram,29.0587757,76.085601,Aravalli biodiversity park,Natural Landscapes & Wildlife,4.7,0
994,Haryana,Gurugram,28.4681234,76.8917707,Sultanpur Bird sanctuary,Natural Landscapes & Wildlife,4.7,400
995,Haryana,Gurugram,28.4709339,77.0099669,Museum of folk and tribal art,"Arts, Science & Literature Attractions",4.7,20
996,Haryana,Gurugram,29.0587757,76.085601,Indian Transport history,"Arts, Science & Literature Attractions",4,50
997,Haryana,Gurugram,29.0587757,76.085601,Vintage camera museum,"Arts, Science & Literature Attractions",4,0
998,Haryana,Gurugram,28.4950422,77.0890948,DLF CyberHub for shopping,Shopping & Markets,4,0
999,Uttarakhand,Kedarnath,30.7346267,79.0668943,Kedarnath,Religious & Spiritual Pilgrimages,4.5,0
1000,Uttarakhand,Kedarnath,30.7361239,79.0663642,Adi Shankaracharya Samadhi,Religious & Spiritual Pilgrimages,4.8,0
1001,Uttarakhand,Kedarnath,30.066753,79.0192997,Bhairavnath temple,Religious & Spiritual Pilgrimages,4.6,0
1002,Uttarakhand,Kedarnath,30.9070387,79.1716516,Trekking to Vasuki Tal,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.7,0
1003,Uttarakhand,Kedarnath,30.6325757,78.9952754,Sonprayag,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.8,0
1004,Uttarakhand,Kedarnath,30.066753,79.0192997,Chorabari lake,"	Natural Landscapes & Wildlife, Sightseeing & Exploration",4.9,0
1005,Puducherry,Puducherry,11.9312773,79.8358019,Promenade Beach,Natural Landscapes & Wildlife,3.8,0
1006,Puducherry,Puducherry,12.0052483,79.8068922,Auroville,Cultural & Heritage Sites,4.1,0
1007,Puducherry,Puducherry,11.9415915,79.8083133,Casablanca mall,Shopping & Markets,4.2,0
1008,Puducherry,Puducherry,11.9408006,79.8121041,Saram China market ,Shopping & Markets,4.2,0
1009,Puducherry,Puducherry,11.9302138,79.8224206,Pondicherry botanical garden,Natural Landscapes & Wildlife,4.2,0
1010,Puducherry,Puducherry,11.9344884,79.83485,Pondicherry museum,"Arts, Science & Literature Attractions",4.4,10
1011,Puducherry,Puducherry,11.9357756,79.8336621,Manakula Vinayagar temple,Religious & Spiritual Pilgrimages,4.6,0
1012,Puducherry,Puducherry,11.8838125,79.8006875,Chunnambar boat house,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.5,0
1013,Puducherry,Puducherry,11.9415915,79.8083133,Heritage walk by White town,Cultural & Heritage Sites,4.8,0
1014,Puducherry,Puducherry,11.9415915,79.8083133,Sightseeing at Green Quarter,Sightseeing & Exploration,4.7,0
1015,Puducherry,Puducherry,11.9415915,79.8083133,Temple Adventures centre-Scuba diving,Adventure & Outdoor Activities,3.9,0
1016,Puducherry,Puducherry,11.9415915,79.8083133,Paradise beach and island,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.4,0
1017,Andaman and Nicobar Islands,Port Blair,11.6747447,92.7478601,Kala Pani Cellular Jail,Cultural & Heritage Sites,4.5,50
1018,Andaman and Nicobar Islands,Port Blair,11.6758295,92.7624249,Ross island,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
1019,Andaman and Nicobar Islands,Port Blair,10.7448873,92.4999918,Underwater Sea walk,Adventure & Outdoor Activities,4,1000
1020,Andaman and Nicobar Islands,Port Blair,11.5077351,92.612149,Jolly Buoy island,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
1021,Andaman and Nicobar Islands,Port Blair,11.58709,92.6155601,Mahatma Gandhi National Park,Natural Landscapes & Wildlife,4.7,0
1022,Andaman and Nicobar Islands,Port Blair,11.7201967,92.7334546,Mount Harriet National park,Natural Landscapes & Wildlife,4.8,400
1023,Andaman and Nicobar Islands,Port Blair,12.2792303,93.8604402,Barren island volcano,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.6,0
1024,Andaman and Nicobar Islands,Havelock Island,40.789142,-73.134961,Long island,Sightseeing & Exploration,4.3,0
1025,Andaman and Nicobar Islands,Havelock Island,12.0081083,92.9416061,Elephant beach,Natural Landscapes & Wildlife,4.4,0
1026,Andaman and Nicobar Islands,Havelock Island,12.0006111,93.0070952,Snorkelling at Kalapathar beach,Adventure & Outdoor Activities,4.4,1000
1027,Andaman and Nicobar Islands,Havelock Island,11.9844552,92.9508454,Radhanagar Beach,Natural Landscapes & Wildlife,4.2,0
1028,Andaman and Nicobar Islands,Neil Island,11.8358457,93.0451011,Bharatpur Beach,Natural Landscapes & Wildlife,4.8,0
1029,Andaman and Nicobar Islands,Baratang Island,10.7448873,92.4999918,Mangrove creeks,Natural Landscapes & Wildlife,4.4,0
1030,Andaman and Nicobar Islands,Baratang Island,10.7448873,92.4999918,Parrot island,Natural Landscapes & Wildlife,4.5,0
1031,Andaman and Nicobar Islands,Baratang Island,12.1336095,92.8042375,Baludera beach,Natural Landscapes & Wildlife,4.5,0
1032,Andaman and Nicobar Islands,Baratang Island,10.7448873,92.4999918,Coral gazing at Mohwa Dera,Natural Landscapes & Wildlife,4.8,0
1033,Andaman and Nicobar Islands,Baratang Island,10.7448873,92.4999918,Limestone Caves,Natural Landscapes & Wildlife,4.9,0
1034,Daman and Diu,Diu,20.7102563,70.980716,Naida Caves,Natural Landscapes & Wildlife,3.9,200
1035,Daman and Diu,Diu,20.7186887,70.9876739,Diu Fort,Cultural & Heritage Sites,3.8,0
1036,Daman and Diu,Daman,20.4148699,72.8353005,Nani Daman market,Shopping & Markets,4.2,0
1037,Daman and Diu,Diu,20.718628,70.987048,DMC market,Shopping & Markets,5,0
1038,Daman and Diu,Diu,,,Ace shopping mall,Shopping & Markets,4.3,0
1039,Daman and Diu,Diu,20.55466502,71.88570098,Basilica of Bom Jesus Church,Cultural & Heritage Sites,4.7,0
1040,Daman and Diu,Diu,20.375971,72.825722,Jampore beach,"Natural Landscapes & Wildlife, Beach",4.6,0
1041,Daman and Diu,Diu,20.7155688,70.9891437,Diu museum,Cultural & Heritage Sites,4,30
1042,Daman and Diu,Daman,20.55466502,71.88570098,St.Jerome Fort,Cultural & Heritage Sites,4,70
